Order_ID,Expected_Delivery_Time
gxfa686817392,75
eovi757650648,117
mcdi369646227,137
iegb281713034,123
wchc266029571,126
eqpf336185386,163
qpbm383686461,192
wmmy898730985,130
gwpk022308568,175
ipgm761675566,73
yqxp883136492,84
ttjr462265108,90
sjds993509319,125
erva011876266,239
btnh887364075,157
wrzq480237836,243
lcgd723698042,209
uvqc729057440,108
nspl204903406,105
yayo512759940,125
scdw522660020,221
itsr081187400,29
clwn897939861,119
vbye415604002,188
dbmh313814998,98
pnsw590741238,68
guzv511825550,193
bnyr849415410,77
odvw655324161,188
queu894569367,121
kpxa788917736,110
jetx904919510,133
nele018525101,157
jfcp899121384,181
vwep424799904,19
oyce448980653,84
tsxn385926899,45
ykfy427961311,61
nqjv688094267,35
ntfq265820662,82
hmmq346193030,205
zesc703890046,76
xivd554125925,112
kpzm205774094,146
dsgi490026996,94
dfem172540020,184
rrcm183551419,158
vvsk467303855,189
lshf304068180,80
qegl817402266,53
djbp041560254,78
qyzg050423331,109
womi649583136,132
gbud323352795,52
jmyu785644333,153
xwxs614812900,105
wmlf244754677,193
uydh541993525,110
ldjv062524351,137
fxoo529170397,116
prgg218184008,182
xzgj309416489,113
pxbc264682243,126
eqsm591455328,85
stgs172115575,32
jzmo248411250,212
iqik757856193,68
hkbf299388064,198
robh284757156,105
gsvl572366682,116
jgva206639270,117
awzk147949157,60
yngp900547524,108
amsw366740414,73
mhwa562454173,185
oyxf958785448,73
jcxo990167121,73
exvz447468296,180
mgee673123893,74
acsh001481213,125
ohey866624620,72
wkjw791138578,107
vnsm269076676,222
ybhx721827615,86
dsyo930553212,128
obpe849557325,119
jxbi975808269,82
fauz668057811,127
hwob051817296,128
hwkb848651003,157
beke308599375,108
fdwh205295049,110
sujf440390927,152
dzdm771591870,48
rwnl988626001,100
jzsp792759702,188
ugdy629822491,116
qhwh758565146,88
wgxn334660912,116
kvjf419790057,51
lapj835758735,246
aueq263390420,138
nvaw915667636,126
sawy165034097,109
lgiy645113295,242
ldul953623063,58
nggr263624258,94
sdyt253187348,77
ldzu197155490,91
mbsy823519737,143
lmju895822324,96
qtof161530025,138
hepk450985746,115
ffaq659633423,166
zjym490612968,138
wxpn735329176,128
vwiq495714553,148
npqj207192764,14
pxit588920341,105
rtqz239303488,99
hxbd713103187,100
amsh496604249,163
yanl928090871,170
swsm065069221,120
kzef960122672,97
dzur148217190,140
ohfs124543750,84
rice318919604,85
hcdz126224569,93
oggm790618118,72
safa558208784,105
wilr986706922,133
aogu567704179,213
vojv184601700,138
rdbk019539294,103
rpdr077288536,173
mywt535471133,140
bwpf598691303,188
pxru165020955,136
dlfv564217319,117
agri722766563,134
ynuo846874287,128
jyvr437332804,102
hdik267479162,132
nibo967061743,97
cxul785152475,195
awur030829676,75
qdhl831895627,162
pmpo208611067,120
lgjf648883590,138
gsmy978459093,27
mknb256337723,76
nlcs505824854,232
rjvw819302308,97
rnaf464372946,122
biyr308066342,196
lqod644253827,257
smbf837689000,119
cnnl983851535,146
jljk055801635,193
mytm625795414,168
fmqe463221169,156
eazt187384806,202
vdpi422820888,238
srct267375264,141
pexk865599626,15
dori280426563,141
ipxp594773527,122
xeic037456854,137
ynte153339457,163
cpwi152043612,78
vths683579285,53
qyys930416629,129
cdql390015300,203
dxao252760156,83
dbmz084719822,41
mpvy023154954,149
fdpc596276823,107
ldwb233802361,73
vhgw544413293,16
mkcv127788824,158
qmyp439998858,143
lgcd705592931,1
jpxg498921368,88
hlxo147372892,84
xcae542539305,205
jhes518597509,77
feam081877194,78
vnsh040119408,137
pspr618368815,85
ddvt427147696,108
vhgj213942327,103
bepx142186611,142
jbgp620615261,82
ewxi563521964,195
hqvu636147545,162
vomv193877449,170
irgp001355627,171
jupv928802929,95
zkvo570478584,210
sfyo711452488,21
vknj648183820,111
sjvp519847869,54
epax244642228,53
tatx083009791,55
oaso051687665,124
tmpo228451676,174
fuvv733967119,198
jmtp271643234,133
irif004268858,187
hhmu048378727,153
jwqo271898143,93
vwtb289417023,152
lhfc858518477,167
ypst654083526,53
yybb720680056,220
oieu583505628,57
vicw946790339,140
nxqq060279023,94
oxjg315323884,97
qwsp920748335,192
xaxa322170240,163
wnaj817253458,92
vdtm923180866,160
gtxp528948006,122
pjuh698297512,163
wkdb288806328,153
cfmt707369734,92
gnve069149637,143
pgpt936044459,142
bwbe248284774,136
vnvv806453067,140
eito050627076,113
cqxl682199845,163
utkc584620328,163
zrbw933458798,95
gdxj594432952,107
tltm552442645,92
dexc804628345,167
qyzc615256987,177
cmgp506299116,167
bbnx220897072,95
vtrd674394459,96
hnit814764435,138
cvvn430850529,215
htoz484183706,156
svhm315942145,46
sblb059923216,116
mcie531238763,97
rzmi621293523,229
zfny140367346,238
ctwx925233101,197
jovl543002171,63
guft718286996,147
vvog281311315,68
cxdh596841856,138
kvbu799656390,122
choz624452292,183
txfj952225237,57
qdht063925283,87
iqaj296627815,165
zkmo814993565,117
afky097656578,137
rywa681775459,131
jahs616783019,206
mkkm068810500,142
vurf397197521,150
crpi450966553,217
mxft371987934,125
vsxf762368476,99
fkmm887191527,25
ftpg078962776,186
urzd024060488,221
ynng543931923,173
sspx221668807,267
jzsp824832531,19
qhdy541528496,56
imsu540489820,84
xiub397226335,153
kslw751281135,167
dgtz950382578,99
wxza307801872,186
ocrc604985192,129
ergq244946212,222
yaco168421639,27
lsqb644611561,77
erjh931573483,162
cwah116283367,190
yaxa201033594,170
eqzu328606747,115
ujwp809258638,102
turw161374574,21
onam520346014,103
bxhu554403385,223
epnv472528998,118
umvs514734477,143
gjlj917033946,85
vfkz225913462,216
folw408768459,187
dzmx395697021,124
vmgj151691236,185
ainr279132427,30
ndau690606414,92
eahx542337233,173
vwtz684032778,128
meed333150079,155
srfk293042837,77
vmac995236629,19
pawk686764916,92
ssgn677681725,97
qene403597318,158
ujsy564819240,78
roix773051482,192
qdga321317917,73
czej826863001,202
hjqn267502113,169
ifon239459364,103
mehx151677698,142
hkhu461669498,107
cgva414159481,167
extu929917420,103
djko348013830,151
jgtw937053160,108
qnpb048530445,194
uzpt420942144,223
gxeg077969138,91
uweh131463581,171
qgwu086234981,108
mdvf617144976,120
elcu564966400,133
snrh579568595,168
ejkt395812894,198
khkq128940233,92
vats656004818,187
rahp434465076,113
awdq891462774,26
szib720732586,90
vhgx763081642,204
bnix843980529,183
aicz521232830,147
ybfy324954010,157
rtdc603772047,82
wxds664371252,109
husw585033761,83
voma297328464,158
txwj259247245,115
kjga775387561,145
smok680558561,123
zudp426829089,99
spbi841339699,113
chjv186782978,174
pzsi689295675,72
mhqb281579420,136
cdug436322467,112
zney306568014,167
msoa764132614,98
zhvo744209205,87
izau688297027,40
mysu075894848,238
tboh870850321,117
jrlk808792607,169
aiga067964614,123
kuzw276051706,115
bgwv300143226,53
dvna540713784,121
ylbb531369310,29
gmod646750016,133
kadi724704387,160
xgex547493789,137
rfps251605730,208
btua648380378,212
cqjs493391520,168
glsm640302165,59
eqmr535868637,84
lmmy411101712,112
ueho876602225,148
gywj295326057,103
yoyv755487965,162
xpfo489429348,27
xtpr758939840,91
grjs094080688,127
down488234349,183
qdgr578785129,83
fpdk616020571,57
bnyf315515248,203
bpdl768983879,88
ciqg829737850,115
wgvk881305333,264
ozrl100355685,121
cont201313128,18
ivlk604645715,175
ssqo195079119,112
lqjq893818396,97
xvwy084817685,166
nyau079910704,86
ynvr055495180,120
rjoo529003819,137
jnlt777013958,90
qylt892125484,94
xplk570924153,17
dfrp891460404,123
gfsl115824183,220
occm576838885,143
xbzg380711515,182
vjka353838229,29
wsia896294280,148
fkqe200297441,89
nlxw371748039,152
nffo246269547,53
quxt871984974,96
hmmy364596050,132
iqno508149093,157
yliv887053476,144
yhjc630009052,144
ijjk992404614,218
mtsh535247157,57
nnbe659179433,184
znak083003960,69
plxo551764761,143
xpdz491740709,142
mtfl984595357,62
jxjb520834399,122
ykox186270759,112
uwsl874678335,87
rohy929707152,152
tyvq729264446,162
uins951157877,147
cvph732292682,82
lwrj699043771,128
vknw116350511,51
eovv121821020,148
jwan163566939,124
yitb162658055,165
ebdn588816306,150
piko223481939,76
lfkz175565803,72
maaw025990685,124
ecmn114797971,162
rqky689869723,208
cuji520843262,169
bcqk142944324,48
elvk383950940,88
lgks823144637,90
zckc494508940,196
wywq178918193,191
qkbp556852893,91
vohl370510257,87
dzua539730821,166
akpt981095785,148
vumw456191584,147
idah087879895,188
ewwn816767284,139
uyff533435125,87
dtgs315106822,148
fixb560824764,76
dhoq130854580,146
kbgq220610136,189
alqm056521425,122
gobg779991239,143
tyep580927529,55
kthu075156175,97
dtdz564738573,125
llgu378695911,102
wlnk756482710,142
mhdh536684977,140
fwby814774826,117
juba802181925,72
luum869949054,105
anlb267754012,142
aihu124635447,102
iyws053576574,177
dhgn948597395,73
apuo807931001,222
gnuy126568282,50
gbsg546955041,128
vmxy496418007,30
imwe230730785,91
wggv281798650,139
nypw884267191,210
rgst025521745,168
rjaw571009928,24
gazg572066841,124
ijyg329072506,128
sorp766821998,103
sfis653876799,187
kruz671063080,74
efqp617898589,163
rhsl157584493,58
xbri026946250,91
lmtf811378547,34
navy590637654,168
qjax905389479,21
hdda161990755,154
uzha635367902,16
djxg600030399,78
ggel515386098,117
zrcn557054726,83
grlz286460503,90
zlgt782539036,20
ilta066788506,158
hsbz904434559,213
qmdg957442619,17
zebw920677008,66
rcbj200274805,125
wcib688331720,147
grgz346420199,223
tuke345891459,32
rjte476897136,93
eyjb571385577,76
fokk445793652,205
epwc489047969,155
bekv178270263,203
fpzr889553498,107
ywph499668771,143
sihq268866033,210
evxt913831469,171
dgwx138924618,147
sduv649313798,96
rmmu756753564,103
caoc543921269,157
shkc942295330,115
aqvc749033632,125
awgc631109994,93
koyj287797533,109
wyen260413424,84
iaqv399511563,142
ebvx552256059,142
opro090334976,144
jzbg717570443,131
agxe386495202,72
qrac258303963,79
ycrf861666162,19
ifis502038909,154
zhth086740925,114
fjdk551450676,125
eppy296416460,82
pbpr422249685,98
hzok880782526,155
robh660199896,158
ziko408740137,212
tpwf430059494,134
vkom994768418,123
cdck399835327,207
teei158709145,15
kuwl585068583,77
lcnb233779124,85
wfal635667884,7
uylv583280855,104
pkhz861987950,187
wtyj245513242,153
bgwg866041751,138
cvuz188998256,88
elsb726600414,84
aumk297291973,144
kbzg379970764,78
aowi968817275,91
qwds277050594,114
syzh099398003,80
ejmn539253779,240
fmrj827176067,131
xufo580333634,48
klfh411192994,79
okis861691722,53
spjs128237487,242
qevb520410449,223
qzmf057772605,101
pais802729270,77
fttw994153817,92
jpsh151920153,142
ysgx649583982,102
cqoa409165141,87
qebl142299597,72
dris920243429,120
nlmj999188866,153
kqau649992471,136
ddnf709184656,177
tuxw863643647,234
kdks298083601,123
sxxc871074214,217
kayq852278171,36
rclx836918869,49
jcip618394050,61
hzjo864147863,103
cqfx610016718,29
puyx928724977,217
xgla012806359,207
neud081090094,163
mlvj001695408,143
kwfp797558239,136
pdcc631259402,92
iawk544429810,122
wtcy402747191,178
trie347501921,167
bqjx646951091,74
xkao357598541,122
heto026668733,146
bjhq318695288,203
bbqr550562501,182
embe067323590,146
aget069972196,155
eonb859777116,130
yymm325919701,99
rcys410397191,88
tesy465574679,157
zyyz307792211,113
yzdz179604803,137
hoyv694971084,76
fxdf902800808,124
ihkd199506528,127
fbrx639430536,85
buyk961108037,160
nepj074989312,190
stbm879151856,211
kkdh036717084,87
rchy737689116,103
kxsn515742445,53
jrhb803845168,117
emaz560484395,107
bfet067804448,66
ukwd728760508,143
viix160695886,97
llfv187690197,163
uskc592063829,165
gzcv500559824,37
eroj926756915,207
hicw689120886,137
pwkm062240927,130
hnvw312257882,98
gqcl894967898,162
bwfw559308644,114
kdbr119940459,210
xmgf579465428,130
irpe214904834,85
otqh745386320,106
quwk162919808,138
eqne449769959,128
vxrz001158651,18
ekvp824982170,186
divp652101850,163
deov057857948,104
mick850992202,167
nvfb699462822,223
kdcl618667699,77
ozwp093281933,42
xnts745719477,135
bqgq488167265,102
aefi178743390,206
xjxq129254094,118
hxto383609464,28
sths001288518,102
hmmf908290452,211
rlkc866976320,190
dwml225300281,189
qkac439772365,184
atma060297174,130
pgrn337796531,175
liup097596359,113
nhsh772547737,113
svwl059349861,74
wcst273616260,22
zcoo801577114,108
sqfo997645051,88
qwxm098526729,78
airm657833014,112
vdhu003449122,80
yqnl362260113,126
yxfh950361678,203
utua335333638,136
exvr500239586,96
fsnr654643805,269
khdg758529792,65
vdft687626067,101
sdxq378827988,188
jkrl014262044,103
klin216630115,168
xdpe540323867,124
xhgr010713925,104
xlsq064427757,194
lfwa208293592,99
pncm459789947,132
iwco052130504,157
flgr539570149,127
spca167298106,158
miue782914104,128
ndwy311926856,19
xrey208260649,72
tkzr409423227,163
mytm858105593,136
nlhv040697920,112
xxah965509589,107
vyds552718774,221
zgbl512880814,54
moff879565547,252
pfse996312252,147
byir383768799,95
nezf580378259,123
jffg862353744,78
vexq357574864,115
odhm262237806,196
fkhz130722547,204
eybt014574805,103
jndc221814711,158
ryer245346312,184
gznw932244646,117
wkgh493784575,122
fqsb721920578,98
cyxf129172087,83
vmpm164807348,165
inod356915623,186
nckb010442217,233
htyh618026889,93
munf110842820,124
vhix158789781,79
kecy017014943,193
eddg194042675,158
lfqe622705436,117
rttg217476334,102
ruzl763235628,164
ifhe479569879,138
faer452019077,121
gupa914824539,103
xtnu704561846,192
ldsk330223689,217
ikjj191529908,91
mzof119290488,106
blcm036442539,137
kjxa569075991,153
qecr160742379,85
cmmx012210991,104
iyos392470496,170
sgmp497850988,156
vmfi431908080,84
yvbu050020076,163
wlfv975294015,98
uvjc886511956,145
fxth070316926,73
aazw298560647,85
lfjp967844049,139
ytig732498792,167
stkx081548301,79
wdrk529785966,122
glbf650902762,105
iuzx386438498,211
dvio875033500,169
exkw761147120,152
ljbo856125647,112
ngtb150405233,47
ihwz746086158,102
wiwr294198764,148
gezd044880526,203
coiw357714553,75
rskd032595163,156
lysp537861472,72
ehsk578200618,79
fepw154137822,178
rpxv413953592,102
gabm604138172,72
lihf422889451,147
rsch942264172,142
nuip507175596,72
avue024020507,79
qtvq755061083,247
naer964236654,82
jrja271467897,126
fnxv325569728,122
ygju103508488,157
cjqw758995418,142
kjsh157783683,148
vmhf599884465,243
embj951348920,130
qznr097759799,93
xfor818457902,155
aeze923383368,168
hbji801630618,31
qzyq599731786,242
ygjd063578194,90
kqjn352182588,155
rnjl375856115,125
rkjj887691030,183
pgtd558854298,136
foau939379346,99
swfu562464528,118
kkoy956927559,62
jglg227148014,173
ltto638993939,202
tzfd100524625,77
oalg681225204,241
zitq288878799,52
vwgv993630347,129
fjmw202650507,134
sdjl867064369,75
oiue602590716,79
eeyw755824096,73
tkkl995287104,196
vxxn372076577,203
rkwx910387485,143
zebd220377324,98
ljmd897210156,102
uogy071842168,125
zliu793706331,124
fsht704214347,199
hixf069109828,201
knyu368607031,143
pnqd934300842,68
rjsu762881407,92
qkvd553467687,127
ndze437255365,136
zyum862568675,52
zskm467256659,76
soml703307226,85
grfg795251300,113
shoe123542522,129
aion284311985,212
qrry897099669,122
gocc011836320,98
oeyd120617388,95
fgth279467848,164
pbeq366538635,70
rfvm815325123,25
yyrp428601091,94
zjoj966198472,106
ibln810393364,168
zhrm675233301,77
xpll879266348,151
ldyt776284175,98
zxpp823675736,195
epfi399955467,194
rbml261600618,186
kyui031622345,186
iupl653799560,122
mkxz812041072,105
nvjx225715347,81
kqir235627876,128
qtip583203060,242
qukc900336390,133
gepu266562888,135
ojag104472716,196
bmgj702822336,63
idap166466336,144
kifd024964771,50
wpju167473892,137
yfjr348760738,178
zuxp822705244,198
vuqt770699351,128
tjku735436042,148
dtja004604036,53
mbft992129014,118
xrzd989873314,113
xecc333204849,58
avfr742587087,187
rxxx775968384,81
qllr923366738,162
kfaj454216050,127
fmxy826165671,168
juwz178797730,200
eytp183878019,51
zxdr931999040,122
bjgu419838349,132
exom889833877,223
dbsn059744179,205
hwxo392264939,101
njfo589924516,128
erbo304446648,120
sunq138411180,100
oeqk937723714,188
wnjy732130501,170
odfm809730241,67
qiqs519921117,30
rtbr400881399,126
nadb147470299,173
xghn096587151,78
teli340231878,79
klwj579345922,144
ahuz937706277,34
oonk411726870,238
ulpn237393584,183
vebg389942366,18
txwa998163598,114
lvlm689355015,43
udrj225489126,205
ljgt686057926,85
npdj948637518,87
gxyg150311300,104
jhph352696180,99
kcqt989382761,141
anmw434315961,105
auxc291403778,157
muos642146082,108
buph289491098,133
ayei741351150,162
hnol334834088,108
prtn391405728,122
tjsw774449159,115
ltxp873701711,148
ronr959736966,123
jutt518189277,159
qdma692351402,112
orkv146080415,118
pvcl823720417,189
ihjt577492229,198
lnjg592045598,155
yqkv270863795,98
esdz027409507,153
xtse310376168,185
iwxk827198797,213
dpof024094167,60
rbwa202058142,164
jthk153554650,28
oego799777782,212
xgho704382306,122
mqpe671778421,77
aseg164867914,138
jdfi341257144,57
uktb178509589,109
